question_id,question_key,primary_place_id,graph_id,subject_node_id,question,answers_json,answer_node_ids_json,acceptable_answers_json,question_entity_ids_json,question_type,answer_type,hop_count,relation_path_json,reasoning_edge_ids_json,evidence_ids_json,source_ids_json,template_id,fact_group_id,generation_method,difficulty,review_status,review_note
HNQ_LS_PLACE_000017_PLACE_000017_HAS_COMPONENT,HNQ_LS_PLACE_000017_PLACE_000017_HAS_COMPONENT,PLACE_000017,PLACE_000017,PLACE_000017,"Theo dữ liệu HanoiQA, Chùa Một Cột có những hạng mục nào?","[""Liên Hoa Đài Chùa Một Cột"",""Thang xây lên đài Chùa Một Cột"",""Lan can quanh hồ Chùa Một Cột"",""Tam quan quần thể Diên Hựu Chùa Một Cột"",""Nhà Tam Bảo quần thể Diên Hựu Chùa Một Cột""]","[""ARCH_000145"",""ARCH_000149"",""ARCH_000150"",""ARCH_000151"",""ARCH_000152""]","[[""Liên Hoa Đài Chùa Một Cột""],[""Thang xây lên đài Chùa Một Cột""],[""Lan can quanh hồ Chùa Một Cột""],[""Tam quan quần thể Diên Hựu Chùa Một Cột""],[""Nhà Tam Bảo quần thể Diên Hựu Chùa Một Cột""]]","[""PLACE_000017""]",list,Architecture,1,"[""HAS_COMPONENT""]","[""EDGE_000681"",""EDGE_000684"",""EDGE_000685"",""EDGE_000682"",""EDGE_000683""]","[""EVD_000307"",""EVD_000310""]","[""SRC_000104"",""SRC_000105""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000017_PLACE_000017_HAS_COMPONENT,template,easy,approved,
HNQ_LS_PLACE_000017_PLACE_000017_HAS_EVENT,HNQ_LS_PLACE_000017_PLACE_000017_HAS_EVENT,PLACE_000017,PLACE_000017,PLACE_000017,Những sự kiện nào được ghi nhận là gắn với Chùa Một Cột?,"[""Khởi dựng quần thể Diên Hựu – Chùa Một Cột năm 1049"",""Hoàn thành dựng lại Liên Hoa Đài năm 1955"",""Lý Nhân Tông tu bổ mở rộng quần thể Diên Hựu năm 1105""]","[""EVENT_000034"",""EVENT_000035"",""EVENT_000036""]","[[""Khởi dựng quần thể Diên Hựu – Chùa Một Cột năm 1049""],[""Hoàn thành dựng lại Liên Hoa Đài năm 1955""],[""Lý Nhân Tông tu bổ mở rộng quần thể Diên Hựu năm 1105""]]","[""PLACE_000017""]",list,Event,1,"[""HAS_EVENT""]","[""EDGE_000696"",""EDGE_000698"",""EDGE_000700""]","[""EVD_000308"",""EVD_000313"",""EVD_000315""]","[""SRC_000104"",""SRC_000105""]",T_LS_HAS_EVENT,FACT_HNQ_LS_PLACE_000017_PLACE_000017_HAS_EVENT,template,easy,approved,
HNQ_2H_PLACE_000017_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000003,HNQ_2H_PLACE_000017_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000003,PLACE_000017,PLACE_000017,PLACE_000017,Hạng mục nào của Chùa Một Cột được xây dựng bằng Gạch?,"[""Lan can quanh hồ Chùa Một Cột""]","[""ARCH_000150""]","[[""Lan can quanh hồ Chùa Một Cột""]]","[""PLACE_000017"",""MATERIAL_000003""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""BUILT_WITH""]","[""EDGE_000685"",""EDGE_000715""]","[""EVD_000310""]","[""SRC_000105""]",T_2H_COMPONENT_BUILT_WITH,FACT_HNQ_2H_PLACE_000017_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000003,template,medium,approved,
HNQ_2H_PLACE_000017_T_2H_COMPONENT_STYLE_ASTYLE_000009,HNQ_2H_PLACE_000017_T_2H_COMPONENT_STYLE_ASTYLE_000009,PLACE_000017,PLACE_000017,PLACE_000017,Hạng mục nào của Chùa Một Cột mang phong cách Kiến trúc hình hoa sen trên một cột?,"[""Liên Hoa Đài Chùa Một Cột""]","[""ARCH_000145""]","[[""Liên Hoa Đài Chùa Một Cột""]]","[""PLACE_000017"",""ASTYLE_000009""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""HAS_ARCHITECTURAL_STYLE""]","[""EDGE_000681"",""EDGE_000717""]","[""EVD_000307"",""EVD_000317""]","[""SRC_000104"",""SRC_000106""]",T_2H_COMPONENT_STYLE,FACT_HNQ_2H_PLACE_000017_T_2H_COMPONENT_STYLE_ASTYLE_000009,template,medium,approved,
HNQ_2H_PLACE_000017_T_2H_EVENT_LOCATION_all,HNQ_2H_PLACE_000017_T_2H_EVENT_LOCATION_all,PLACE_000017,PLACE_000017,PLACE_000017,Các sự kiện gắn với Chùa Một Cột được ghi nhận là diễn ra tại những đâu?,"[""Năm 1049"",""Tháng 4 năm 1955"",""Năm 1105""]","[""TIME_000066"",""TIME_000067"",""TIME_000069""]","[[""Năm 1049"",""1049""],[""Tháng 4 năm 1955"",""04/1955"",""1955-04""],[""Năm 1105"",""1105""]]","[""PLACE_000017""]",multi_hop,Time,2,"[""HAS_EVENT"",""OCCURRED_IN""]","[""EDGE_000696"",""EDGE_000697"",""EDGE_000698"",""EDGE_000699"",""EDGE_000700"",""EDGE_000701""]","[""EVD_000308"",""EVD_000313"",""EVD_000315""]","[""SRC_000104"",""SRC_000105""]",T_2H_EVENT_LOCATION,FACT_HNQ_2H_PLACE_000017_T_2H_EVENT_LOCATION_all,template,medium,approved,
HNQ_2H_PLACE_000017_T_2H_EVENT_PERSON_all,HNQ_2H_PLACE_000017_T_2H_EVENT_PERSON_all,PLACE_000017,PLACE_000017,PLACE_000017,Những nhân vật nào tham gia các sự kiện được ghi nhận là gắn với Chùa Một Cột?,"[""Lý Nhân Tông"",""Lý Thái Tông"",""Nguyễn Bá Lăng""]","[""PERSON_000009"",""PERSON_000042"",""PERSON_000043""]","[[""Lý Nhân Tông"",""Vua Lý Nhân Tông"",""Càn Đức""],[""Lý Thái Tông"",""Lý Phật Mã"",""Lý Đức Chính""],[""Nguyễn Bá Lăng"",""Kiến trúc sư Nguyễn Bá Lăng""]]","[""PLACE_000017""]",multi_hop,Person,2,"[""HAS_EVENT"",""INVOLVED_PERSON""]","[""EDGE_000696"",""EDGE_000702"",""EDGE_000698"",""EDGE_000703"",""EDGE_000700"",""EDGE_000704""]","[""EVD_000308"",""EVD_000313"",""EVD_000315""]","[""SRC_000104"",""SRC_000105""]",T_2H_EVENT_PERSON,FACT_HNQ_2H_PLACE_000017_T_2H_EVENT_PERSON_all,template,medium,approved,
HNQ_1H_PLACE_000017_EDGE_000678,HNQ_1H_PLACE_000017_EDGE_000678,PLACE_000017,PLACE_000017,PLACE_000017,"Theo nguồn đã lưu, Chùa Một Cột có địa chỉ nào?","[""Phố Chùa Một Cột, phường Ba Đình, Hà Nội""]","[""ADDRESS_000015""]","[[""Phố Chùa Một Cột, phường Ba Đình, Hà Nội""]]","[""PLACE_000017""]",single_hop,Address,1,"[""HAS_ADDRESS""]","[""EDGE_000678""]","[""EVD_000305""]","[""SRC_000104""]",T_1H_HAS_ADDRESS,FACT_HNQ_1H_PLACE_000017_EDGE_000678,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000679,HNQ_1H_PLACE_000017_EDGE_000679,PLACE_000017,PLACE_000017,ARCH_000145,Liên Hoa Đài Chùa Một Cột nằm tại vị trí nào?,"[""Hồ Linh Chiểu tại Chùa Một Cột""]","[""LOCATION_000015""]","[[""Hồ Linh Chiểu tại Chùa Một Cột""]]","[""ARCH_000145""]",single_hop,Location,1,"[""LOCATED_IN""]","[""EDGE_000679""]","[""EVD_000306""]","[""SRC_000107""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000017_EDGE_000679,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000680,HNQ_1H_PLACE_000017_EDGE_000680,PLACE_000017,PLACE_000017,PLACE_000017,Chùa Một Cột nằm tại vị trí nào?,"[""Phố Chùa Một Cột""]","[""LOCATION_000014""]","[[""Phố Chùa Một Cột""]]","[""PLACE_000017""]",single_hop,Location,1,"[""LOCATED_IN""]","[""EDGE_000680""]","[""EVD_000305""]","[""SRC_000104""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000017_EDGE_000680,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000692,HNQ_1H_PLACE_000017_EDGE_000692,PLACE_000017,PLACE_000017,PLACE_000017,Chùa Một Cột được khởi dựng ban đầu vào thời điểm nào?,"[""Năm 1049""]","[""TIME_000066""]","[[""Năm 1049"",""1049""]]","[""PLACE_000017""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000692""]","[""EVD_000308""]","[""SRC_000105""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000017_EDGE_000692,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000693,HNQ_1H_PLACE_000017_EDGE_000693,PLACE_000017,PLACE_000017,PLACE_000017,Nhân vật nào cho xây dựng Chùa Một Cột?,"[""Lý Thái Tông""]","[""PERSON_000042""]","[[""Lý Thái Tông"",""Lý Phật Mã"",""Lý Đức Chính""]]","[""PLACE_000017""]",single_hop,Person,1,"[""BUILT_BY""]","[""EDGE_000693""]","[""EVD_000308""]","[""SRC_000105""]",T_1H_BUILT_BY,FACT_HNQ_1H_PLACE_000017_EDGE_000693,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000694,HNQ_1H_PLACE_000017_EDGE_000694,PLACE_000017,PLACE_000017,ARCH_000145,Liên Hoa Đài Chùa Một Cột được trùng tu hoặc xây dựng lại vào thời điểm nào?,"[""Tháng 4 năm 1955""]","[""TIME_000067""]","[[""Tháng 4 năm 1955"",""04/1955"",""1955-04""]]","[""ARCH_000145""]",single_hop,Time,1,"[""RENOVATED_IN""]","[""EDGE_000694""]","[""EVD_000313""]","[""SRC_000104""]",T_1H_RENOVATED_IN,FACT_HNQ_1H_PLACE_000017_EDGE_000694,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000695,HNQ_1H_PLACE_000017_EDGE_000695,PLACE_000017,PLACE_000017,ARCH_000145,Ai hoặc đơn vị nào thực hiện việc trùng tu Liên Hoa Đài Chùa Một Cột?,"[""Nguyễn Bá Lăng""]","[""PERSON_000043""]","[[""Nguyễn Bá Lăng"",""Kiến trúc sư Nguyễn Bá Lăng""]]","[""ARCH_000145""]",single_hop,Person,1,"[""RENOVATED_BY""]","[""EDGE_000695""]","[""EVD_000314""]","[""SRC_000106""]",T_1H_RENOVATED_BY,FACT_HNQ_1H_PLACE_000017_EDGE_000695,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000705,HNQ_1H_PLACE_000017_EDGE_000705,PLACE_000017,PLACE_000017,PLACE_000017,Chùa Một Cột được công nhận với danh hiệu nào?,"[""Di tích lịch sử quốc gia""]","[""HSTATUS_000005""]","[[""Di tích lịch sử quốc gia"",""Di tích cấp quốc gia"",""Di tích lịch sử Quốc gia""]]","[""PLACE_000017""]",single_hop,HeritageStatus,1,"[""RECOGNIZED_AS""]","[""EDGE_000705""]","[""EVD_000316""]","[""SRC_000105""]",T_1H_RECOGNIZED_AS,FACT_HNQ_1H_PLACE_000017_EDGE_000705,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000706,HNQ_1H_PLACE_000017_EDGE_000706,PLACE_000017,PLACE_000017,PLACE_000017,Thời điểm công nhận di tích lịch sử với Chùa Một Cột là thời điểm nào?,"[""Năm 1962""]","[""TIME_000068""]","[[""Năm 1962"",""1962""]]","[""PLACE_000017""]",single_hop,Time,1,"[""RECOGNIZED_IN""]","[""EDGE_000706""]","[""EVD_000316""]","[""SRC_000105""]",T_1H_RECOGNIZED_IN,FACT_HNQ_1H_PLACE_000017_EDGE_000706,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000707,HNQ_1H_PLACE_000017_EDGE_000707,PLACE_000017,PLACE_000017,ARCH_000145,Liên Hoa Đài Chùa Một Cột cao bao nhiêu?,"[""3 m""]","[""VALUE_000027""]","[[""3 m""]]","[""ARCH_000145""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000707""]","[""EVD_000309""]","[""SRC_000105""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000017_EDGE_000707,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000708,HNQ_1H_PLACE_000017_EDGE_000708,PLACE_000017,PLACE_000017,ARCH_000146,Cột trụ đá Chùa Một Cột rộng bao nhiêu?,"[""4 m""]","[""VALUE_000053""]","[[""4 m""]]","[""ARCH_000146""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000708""]","[""EVD_000309""]","[""SRC_000105""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000017_EDGE_000708,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000709,HNQ_1H_PLACE_000017_EDGE_000709,PLACE_000017,PLACE_000017,ARCH_000146,Số đo đường kính của Cột trụ đá Chùa Một Cột là bao nhiêu?,"[""1,2 m""]","[""VALUE_000056""]","[[""1,2 m""]]","[""ARCH_000146""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000709""]","[""EVD_000309""]","[""SRC_000105""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000017_EDGE_000709,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000710,HNQ_1H_PLACE_000017_EDGE_000710,PLACE_000017,PLACE_000017,ARCH_000146,Số khối đá của Cột trụ đá Chùa Một Cột là bao nhiêu?,"[""2 khối đá""]","[""VALUE_000057""]","[[""2 khối đá""]]","[""ARCH_000146""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000710""]","[""EVD_000309""]","[""SRC_000105""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000017_EDGE_000710,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000711,HNQ_1H_PLACE_000017_EDGE_000711,PLACE_000017,PLACE_000017,ARCH_000148,Số lượng của Hệ bốn mái cong Chùa Một Cột là bao nhiêu?,"[""4 mái""]","[""VALUE_000058""]","[[""4 mái""]]","[""ARCH_000148""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000711""]","[""EVD_000309""]","[""SRC_000105""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000017_EDGE_000711,template,easy,approved,
HNQ_1H_PLACE_000017_EDGE_000717,HNQ_1H_PLACE_000017_EDGE_000717,PLACE_000017,PLACE_000017,ARCH_000145,Liên Hoa Đài Chùa Một Cột mang phong cách kiến trúc nào?,"[""Kiến trúc hình hoa sen trên một cột""]","[""ASTYLE_000009""]","[[""Kiến trúc hình hoa sen trên một cột""]]","[""ARCH_000145""]",single_hop,ArchitecturalStyle,1,"[""HAS_ARCHITECTURAL_STYLE""]","[""EDGE_000717""]","[""EVD_000317""]","[""SRC_000106""]",T_1H_HAS_ARCHITECTURAL_STYLE,FACT_HNQ_1H_PLACE_000017_EDGE_000717,template,easy,approved,
HNQ_LS_PLACE_000018_ARCH_000161_HAS_COMPONENT,HNQ_LS_PLACE_000018_ARCH_000161_HAS_COMPONENT,PLACE_000018,PLACE_000018,ARCH_000161,"Theo dữ liệu HanoiQA, Bảo tháp Lục Độ Đài Sen Chùa Trấn Quốc có những hạng mục nào?","[""Đài sen Cửu Phẩm Liên Hoa Chùa Trấn Quốc"",""Nhóm 66 tượng A Di Đà tại Bảo tháp Chùa Trấn Quốc""]","[""ARCH_000163"",""HOBJ_000049""]","[[""Đài sen Cửu Phẩm Liên Hoa Chùa Trấn Quốc""],[""Nhóm 66 tượng A Di Đà tại Bảo tháp Chùa Trấn Quốc""]]","[""ARCH_000161""]",list,Architecture|HeritageObject,1,"[""HAS_COMPONENT""]","[""EDGE_000732"",""EDGE_000736""]","[""EVD_000325"",""EVD_000326""]","[""SRC_000109"",""SRC_000111""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000018_ARCH_000161_HAS_COMPONENT,template,easy,approved,
HNQ_LS_PLACE_000018_PLACE_000018_ASSOCIATED_WITH_PERSON,HNQ_LS_PLACE_000018_PLACE_000018_ASSOCIATED_WITH_PERSON,PLACE_000018,PLACE_000018,PLACE_000018,Những nhân vật nào được ghi nhận là có liên hệ với Chùa Trấn Quốc?,"[""Nguyễn Xuân Chính"",""Phạm Quý Thích""]","[""PERSON_000044"",""PERSON_000045""]","[[""Nguyễn Xuân Chính"",""Nguyễn Xuân Chinh""],[""Phạm Quý Thích"",""Phạm Lập Trai""]]","[""PLACE_000018""]",list,Person,1,"[""ASSOCIATED_WITH_PERSON""]","[""EDGE_000750"",""EDGE_000751""]","[""EVD_000328""]","[""SRC_000108""]",T_LS_ASSOCIATED_WITH_PERSON,FACT_HNQ_LS_PLACE_000018_PLACE_000018_ASSOCIATED_WITH_PERSON,template,easy,approved,
HNQ_LS_PLACE_000018_PLACE_000018_HAS_COMPONENT,HNQ_LS_PLACE_000018_PLACE_000018_HAS_COMPONENT,PLACE_000018,PLACE_000018,PLACE_000018,"Theo dữ liệu HanoiQA, Chùa Trấn Quốc có những hạng mục nào?","[""Tiền đường Chùa Trấn Quốc"",""Nhà thiêu hương Chùa Trấn Quốc"",""Thượng điện Chùa Trấn Quốc"",""Hành lang tả Chùa Trấn Quốc"",""Hành lang hữu Chùa Trấn Quốc"",""Gác chuông Chùa Trấn Quốc"",""Nhà Tổ Chùa Trấn Quốc"",""Nhà bia Chùa Trấn Quốc"",""Vườn tháp Chùa Trấn Quốc"",""Tượng Thích Ca nhập Niết Bàn Chùa Trấn Quốc"",""Bia năm 1639 Chùa Trấn Quốc"",""Bia năm 1815 Chùa Trấn Quốc""]","[""ARCH_000153"",""ARCH_000154"",""ARCH_000155"",""ARCH_000156"",""ARCH_000157"",""ARCH_000158"",""ARCH_000159"",""ARCH_000160"",""ARCH_000162"",""HOBJ_000046"",""HOBJ_000047"",""HOBJ_000048""]","[[""Tiền đường Chùa Trấn Quốc""],[""Nhà thiêu hương Chùa Trấn Quốc""],[""Thượng điện Chùa Trấn Quốc""],[""Hành lang tả Chùa Trấn Quốc""],[""Hành lang hữu Chùa Trấn Quốc""],[""Gác chuông Chùa Trấn Quốc""],[""Nhà Tổ Chùa Trấn Quốc""],[""Nhà bia Chùa Trấn Quốc""],[""Vườn tháp Chùa Trấn Quốc""],[""Tượng Thích Ca nhập Niết Bàn Chùa Trấn Quốc""],[""Bia năm 1639 Chùa Trấn Quốc""],[""Bia năm 1815 Chùa Trấn Quốc""]]","[""PLACE_000018""]",list,Architecture|HeritageObject,1,"[""HAS_COMPONENT""]","[""EDGE_000722"",""EDGE_000723"",""EDGE_000724"",""EDGE_000725"",""EDGE_000726"",""EDGE_000727"",""EDGE_000728"",""EDGE_000729"",""EDGE_000731"",""EDGE_000733"",""EDGE_000734"",""EDGE_000735""]","[""EVD_000324"",""EVD_000327"",""EVD_000328""]","[""SRC_000108"",""SRC_000110""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000018_PLACE_000018_HAS_COMPONENT,template,easy,approved,
HNQ_RV_PLACE_000018_PLACE_000018_LOCATED_IN,HNQ_RV_PLACE_000018_PLACE_000018_LOCATED_IN,PLACE_000018,PLACE_000018,PLACE_000018,Chùa Trấn Quốc nằm tại vị trí nào?,"[""Bán đảo Kim Ngưu ở Hồ Tây""]","[""LOCATION_000017""]","[[""Bán đảo Kim Ngưu ở Hồ Tây"",""Đảo Cá Vàng Hồ Tây"",""Đảo Kim Ngưu Hồ Tây""]]","[""PLACE_000018""]",single_hop,Location,1,"[""LOCATED_IN""]","[""EDGE_000719""]","[""EVD_000320""]","[""SRC_000109""]",T_1H_LOCATED_IN,FACT_HNQ_RV_PLACE_000018_PLACE_000018_LOCATED_IN,template,easy,approved,
HNQ_2H_PLACE_000018_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000001,HNQ_2H_PLACE_000018_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000001,PLACE_000018,PLACE_000018,PLACE_000018,Hạng mục nào của Chùa Trấn Quốc được xây dựng bằng Gỗ?,"[""Tượng Thích Ca nhập Niết Bàn Chùa Trấn Quốc""]","[""HOBJ_000046""]","[[""Tượng Thích Ca nhập Niết Bàn Chùa Trấn Quốc""]]","[""PLACE_000018"",""MATERIAL_000001""]",multi_hop,HeritageObject,2,"[""HAS_COMPONENT"",""BUILT_WITH""]","[""EDGE_000733"",""EDGE_000747""]","[""EVD_000327""]","[""SRC_000108""]",T_2H_COMPONENT_BUILT_WITH,FACT_HNQ_2H_PLACE_000018_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000001,template,medium,approved,
HNQ_2H_PLACE_000018_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000002,HNQ_2H_PLACE_000018_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000002,PLACE_000018,PLACE_000018,PLACE_000018,Hạng mục nào của Chùa Trấn Quốc được xây dựng bằng Đá?,"[""Bia năm 1639 Chùa Trấn Quốc""]","[""HOBJ_000047""]","[[""Bia năm 1639 Chùa Trấn Quốc""]]","[""PLACE_000018"",""MATERIAL_000002""]",multi_hop,HeritageObject,2,"[""HAS_COMPONENT"",""BUILT_WITH""]","[""EDGE_000734"",""EDGE_000757""]","[""EVD_000328"",""EVD_000329""]","[""SRC_000108"",""SRC_000110""]",T_2H_COMPONENT_BUILT_WITH,FACT_HNQ_2H_PLACE_000018_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000002,template,medium,approved,
HNQ_2H_PLACE_000018_T_2H_EVENT_LOCATION_all,HNQ_2H_PLACE_000018_T_2H_EVENT_LOCATION_all,PLACE_000018,PLACE_000018,PLACE_000018,Các sự kiện gắn với Chùa Trấn Quốc được ghi nhận là diễn ra tại những đâu?,"[""Năm 1615""]","[""TIME_000071""]","[[""Năm 1615"",""1615""]]","[""PLACE_000018""]",multi_hop,Time,2,"[""HAS_EVENT"",""OCCURRED_IN""]","[""EDGE_000742"",""EDGE_000743""]","[""EVD_000322"",""EVD_000323""]","[""SRC_000109"",""SRC_000110""]",T_2H_EVENT_LOCATION,FACT_HNQ_2H_PLACE_000018_T_2H_EVENT_LOCATION_all,template,medium,approved,
HNQ_1H_PLACE_000018_EDGE_000718,HNQ_1H_PLACE_000018_EDGE_000718,PLACE_000018,PLACE_000018,PLACE_000018,"Theo nguồn đã lưu, Chùa Trấn Quốc có địa chỉ nào?","[""Số 30 đường Thanh Niên, phường Tây Hồ, Hà Nội""]","[""ADDRESS_000016""]","[[""Số 30 đường Thanh Niên, phường Tây Hồ, Hà Nội""]]","[""PLACE_000018""]",single_hop,Address,1,"[""HAS_ADDRESS""]","[""EDGE_000718""]","[""EVD_000319""]","[""SRC_000108""]",T_1H_HAS_ADDRESS,FACT_HNQ_1H_PLACE_000018_EDGE_000718,template,easy,approved,
HNQ_1H_PLACE_000018_EDGE_000720,HNQ_1H_PLACE_000018_EDGE_000720,PLACE_000018,PLACE_000018,PLACE_000018,Chùa Trấn Quốc nằm trong địa danh nào?,"[""Hồ Tây""]","[""PLACE_000019""]","[[""Hồ Tây"",""West Lake""]]","[""PLACE_000018""]",single_hop,Place,1,"[""LOCATED_IN""]","[""EDGE_000720""]","[""EVD_000320""]","[""SRC_000109""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000018_EDGE_000720,template,easy,approved,
HNQ_1H_PLACE_000018_EDGE_000739,HNQ_1H_PLACE_000018_EDGE_000739,PLACE_000018,PLACE_000018,PLACE_000018,Chùa Trấn Quốc được khởi dựng ban đầu vào thời điểm nào?,"[""Thế kỷ VI""]","[""TIME_000070""]","[[""Thế kỷ VI"",""Thế kỷ 6""]]","[""PLACE_000018""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000739""]","[""EVD_000321""]","[""SRC_000110""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000018_EDGE_000739,template,easy,approved,
HNQ_1H_PLACE_000018_EDGE_000740,HNQ_1H_PLACE_000018_EDGE_000740,PLACE_000018,PLACE_000018,PLACE_000018,Chùa Trấn Quốc được trùng tu hoặc xây dựng lại vào thời điểm nào?,"[""Năm 1815""]","[""TIME_000072""]","[[""Năm 1815"",""1815""]]","[""PLACE_000018""]",single_hop,Time,1,"[""RENOVATED_IN""]","[""EDGE_000740""]","[""EVD_000330""]","[""SRC_000109""]",T_1H_RENOVATED_IN,FACT_HNQ_1H_PLACE_000018_EDGE_000740,template,easy,approved,
HNQ_1H_PLACE_000018_EDGE_000741,HNQ_1H_PLACE_000018_EDGE_000741,PLACE_000018,PLACE_000018,ARCH_000161,Bảo tháp Lục Độ Đài Sen Chùa Trấn Quốc được xây dựng vào thời điểm nào?,"[""Năm 1998""]","[""TIME_000073""]","[[""Năm 1998"",""1998""]]","[""ARCH_000161""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000741""]","[""EVD_000325""]","[""SRC_000109""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000018_EDGE_000741,template,easy,approved,
HNQ_1H_PLACE_000018_EDGE_000744,HNQ_1H_PLACE_000018_EDGE_000744,PLACE_000018,PLACE_000018,ARCH_000161,Số tầng của Bảo tháp Lục Độ Đài Sen Chùa Trấn Quốc là bao nhiêu?,"[""11 tầng""]","[""VALUE_000059""]","[[""11 tầng""]]","[""ARCH_000161""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000744""]","[""EVD_000325""]","[""SRC_000109""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000018_EDGE_000744,template,easy,approved,
HNQ_1H_PLACE_000018_EDGE_000745,HNQ_1H_PLACE_000018_EDGE_000745,PLACE_000018,PLACE_000018,ARCH_000161,Bảo tháp Lục Độ Đài Sen Chùa Trấn Quốc cao bao nhiêu?,"[""15 m""]","[""VALUE_000060""]","[[""15 m""]]","[""ARCH_000161""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000745""]","[""EVD_000325""]","[""SRC_000109""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000018_EDGE_000745,template,easy,approved,
HNQ_1H_PLACE_000018_EDGE_000746,HNQ_1H_PLACE_000018_EDGE_000746,PLACE_000018,PLACE_000018,ARCH_000163,Số tầng của Đài sen Cửu Phẩm Liên Hoa Chùa Trấn Quốc là bao nhiêu?,"[""9 tầng""]","[""VALUE_000061""]","[[""9 tầng""]]","[""ARCH_000163""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000746""]","[""EVD_000325""]","[""SRC_000109""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000018_EDGE_000746,template,easy,approved,
HNQ_1H_PLACE_000018_EDGE_000748,HNQ_1H_PLACE_000018_EDGE_000748,PLACE_000018,PLACE_000018,PLACE_000018,Chùa Trấn Quốc được công nhận với danh hiệu nào?,"[""Di tích lịch sử quốc gia""]","[""HSTATUS_000005""]","[[""Di tích lịch sử quốc gia"",""Di tích cấp quốc gia"",""Di tích lịch sử Quốc gia""]]","[""PLACE_000018""]",single_hop,HeritageStatus,1,"[""RECOGNIZED_AS""]","[""EDGE_000748""]","[""EVD_000331""]","[""SRC_000108""]",T_1H_RECOGNIZED_AS,FACT_HNQ_1H_PLACE_000018_EDGE_000748,template,easy,approved,
HNQ_1H_PLACE_000018_EDGE_000749,HNQ_1H_PLACE_000018_EDGE_000749,PLACE_000018,PLACE_000018,PLACE_000018,Thời điểm công nhận di tích lịch sử với Chùa Trấn Quốc là thời điểm nào?,"[""Năm 1962""]","[""TIME_000068""]","[[""Năm 1962"",""1962""]]","[""PLACE_000018""]",single_hop,Time,1,"[""RECOGNIZED_IN""]","[""EDGE_000749""]","[""EVD_000331""]","[""SRC_000108""]",T_1H_RECOGNIZED_IN,FACT_HNQ_1H_PLACE_000018_EDGE_000749,template,easy,approved,
