node_id,canonical_name,type,admin_level,aliases,normalized_key,numeric_value,unit,value_kind,review_status
TIME_000093,Năm 2022,Time,,2022,nam_2022,,,,approved
EVENT_000038,Thánh lễ đầu tiên tại Nhà Thờ Lớn Hà Nội,Event,,,thanh_le_dau_tien_tai_nha_tho_lon_ha_noi,,,,approved
EVENT_000039,Lễ khánh thành chính thức Nhà Thờ Lớn Hà Nội,Event,,,le_khanh_thanh_chinh_thuc_nha_tho_lon_ha_noi,,,,approved
EVENT_000040,Nhà Thờ Lớn Hà Nội trở thành nhà thờ chính tòa,Event,,,nha_tho_lon_ha_noi_tro_thanh_nha_tho_chinh_toa,,,,approved
ADDRESS_000020,"Xã Đông Anh, thành phố Hà Nội",Address,,"Đông Anh, Hà Nội",xa_dong_anh_thanh_pho_ha_noi,,,,approved
ADDRESS_000021,"Số 28A đường Điện Biên Phủ, phường Ba Đình, Hà Nội",Address,,,so_28a_duong_dien_bien_phu_phuong_ba_dinh_ha_noi,,,,approved
CATEGORY_000004,Công trình chính trị – văn hóa,TourismCategory,,Công trình chính trị và văn hóa,cong_trinh_chinh_tri_van_hoa,,,,approved
PLACE_000023,Đền Bạch Mã,Place,,Bạch Mã từ|Đền Long Đỗ,den_bach_ma,,,,approved
ADDRESS_000022,"Số 76 phố Hàng Buồm, phường Hoàn Kiếm, thành phố Hà Nội",Address,,"76 Hàng Buồm, phường Hoàn Kiếm, Hà Nội",so_76_pho_hang_buom_phuong_hoan_kiem_thanh_pho_ha_noi,,,,approved
LOCATION_000022,Khu phố cổ Hà Nội,Location,,Phố cổ Hà Nội,khu_pho_co_ha_noi,,,,approved
LOCATION_000023,Phía Đông kinh thành Thăng Long,Location,,Trấn Đông thành Thăng Long|Đông trấn Thăng Long,phia_dong_kinh_thanh_thang_long,,,,approved
CATEGORY_000005,Điểm tham quan văn hóa - tín ngưỡng,TourismCategory,,Điểm du lịch văn hóa tâm linh|Công trình tín ngưỡng dân gian,diem_tham_quan_van_hoa_tin_nguong,,,,approved
ARCH_000187,Nghi môn Đền Bạch Mã,Architecture,,,nghi_mon_den_bach_ma,,,,approved
ARCH_000188,Phương đình tám mái Đền Bạch Mã,Architecture,,Phương đình 8 mái Đền Bạch Mã,phuong_dinh_tam_mai_den_bach_ma,,,,approved
ARCH_000189,Tiền tế Đền Bạch Mã,Architecture,,,tien_te_den_bach_ma,,,,approved
ARCH_000190,Hậu cung Đền Bạch Mã,Architecture,,,hau_cung_den_bach_ma,,,,approved
ARCH_000191,Hệ thống mái hình vỏ cua Đền Bạch Mã,Architecture,,Hệ mái hình mai cua Đền Bạch Mã,he_thong_mai_hinh_vo_cua_den_bach_ma,,,,approved
ARCH_000192,Giếng cổ phía sau Đền Bạch Mã,Architecture,,,gieng_co_phia_sau_den_bach_ma,,,,approved
HOBJ_000069,Tượng thần Long Đỗ thế kỷ XVII tại Đền Bạch Mã,HeritageObject,,,tuong_than_long_do_the_ky_xvii_tai_den_bach_ma,,,,approved
HOBJ_000070,Bộ 18 bia đá cổ Đền Bạch Mã,HeritageObject,,18 bia đá cổ Đền Bạch Mã,bo_18_bia_da_co_den_bach_ma,,,,approved
HOBJ_000071,Bộ 17 đạo sắc phong thời Nguyễn tại Đền Bạch Mã,HeritageObject,,17 sắc phong triều Nguyễn tại Đền Bạch Mã,bo_17_dao_sac_phong_thoi_nguyen_tai_den_bach_ma,,,,approved
HOBJ_000072,Tượng ngựa trắng bằng gỗ tại Đền Bạch Mã,HeritageObject,,Tượng Bạch Mã bằng gỗ,tuong_ngua_trang_bang_go_tai_den_bach_ma,,,,approved
PERSON_000050,Thần Long Đỗ,Person,,Long Đỗ thần|Thành hoàng Thăng Long|Thần Bạch Mã,than_long_do,,,,approved
PERSON_000051,Cao Biền,Person,,,cao_bien,,,,approved
DYNASTY_000009,Nhà Đường,Dynasty,,Triều Đường,nha_duong,,,,approved
TIME_000094,Năm 866,Time,,866,nam_866,,,,approved
TIME_000095,Năm Chính Hòa thứ 8 (1687),Time,,Năm 1687|Chính Hòa 8,nam_chinh_hoa_thu_8_1687,,,,approved
TIME_000096,Giai đoạn tháng 6 năm 2019 đến tháng 10 năm 2020,Time,,06/2019-10/2020|Giai đoạn 2019-2020,giai_doan_thang_6_nam_2019_den_thang_10_nam_2020,,,,approved
TIME_000097,Ngày 12 và 13 tháng Hai âm lịch hằng năm,Time,,12-13 tháng 2 âm lịch,ngay_12_va_13_thang_hai_am_lich_hang_nam,,,,approved
EVENT_000041,Khởi dựng Đền Bạch Mã năm 866,Event,,,khoi_dung_den_bach_ma_nam_866,,,,approved
EVENT_000042,Xây dựng lại Đền Bạch Mã năm 1010,Event,,,xay_dung_lai_den_bach_ma_nam_1010,,,,approved
EVENT_000043,Tu bổ Đền Bạch Mã năm Chính Hòa thứ 8,Event,,,tu_bo_den_bach_ma_nam_chinh_hoa_thu_8,,,,approved
EVENT_000044,Tu bổ tổng thể Đền Bạch Mã giai đoạn 2019-2020,Event,,,tu_bo_tong_the_den_bach_ma_giai_doan_2019_2020,,,,approved
EVENT_000045,Lễ hội truyền thống Đền Bạch Mã,Event,,Lễ hội Đền Bạch Mã|Lễ hội Nghênh Xuân Đền Bạch Mã,le_hoi_truyen_thong_den_bach_ma,,,,approved
ORG_000011,Ủy ban nhân dân quận Hoàn Kiếm,Organization,,UBND quận Hoàn Kiếm,uy_ban_nhan_dan_quan_hoan_kiem,,,,approved
ORG_000012,Thủ tướng Chính phủ Việt Nam,Organization,,Thủ tướng Chính phủ,thu_tuong_chinh_phu_viet_nam,,,,approved
ACTIVITY_000025,Dâng hương và rước kiệu tại lễ hội Đền Bạch Mã,Activity,,Rước kiệu lễ hội Đền Bạch Mã|Dâng hương lễ hội Đền Bạch Mã,dang_huong_va_ruoc_kieu_tai_le_hoi_den_bach_ma,,,,approved
PLACE_000024,Đền Voi Phục,Place,,Đền Thủ Lệ|Đền Linh Lang|Linh Lang từ|Tây trấn Thăng Long,den_voi_phuc,,,,approved
ADDRESS_000023,"Số 306B phố Kim Mã, phường Giảng Võ, thành phố Hà Nội",Address,,"306B Kim Mã, Giảng Võ, Hà Nội|306B Kim Mã, Ngọc Khánh, Ba Đình, Hà Nội",so_306b_pho_kim_ma_phuong_giang_vo_thanh_pho_ha_noi,,,,approved
ADMIN_000009,Phường Giảng Võ,AdministrativeArea,,,phuong_giang_vo,,,,approved
LOCATION_000024,Khu vực Thủ Lệ,Location,,Làng Thủ Lệ|Trại Thủ Lệ,khu_vuc_thu_le,,,,approved
LOCATION_000025,Gò Long Thủ,Location,,Gò đầu rồng,go_long_thu,,,,approved
LOCATION_000026,Phía Tây kinh thành Thăng Long,Location,,Trấn Tây thành Thăng Long|Tây trấn Thăng Long,phia_tay_kinh_thanh_thang_long,,,,approved
ARCH_000193,Nghi môn tứ trụ Đền Voi Phục,Architecture,,,nghi_mon_tu_tru_den_voi_phuc,,,,approved
HOBJ_000073,Bia hạ mã Đền Voi Phục,HeritageObject,,,bia_ha_ma_den_voi_phuc,,,,approved
HOBJ_000074,Đôi voi chầu phục tại Đền Voi Phục,HeritageObject,,Hai tượng voi quỳ phục|Đôi voi phục,doi_voi_chau_phuc_tai_den_voi_phuc,,,,approved
ARCH_000194,Ba lối lên sân Đền Voi Phục,Architecture,,,ba_loi_len_san_den_voi_phuc,,,,approved
VALUE_000062,12 bậc đá,Value,,,12_bac_da,12,bậc,step_count,approved
ARCH_000195,Giếng vuông phía trước lối giữa Đền Voi Phục,Architecture,,Giếng vuông tụ thủy tụ phúc,gieng_vuong_phia_truoc_loi_giua_den_voi_phuc,,,,approved
HOBJ_000075,Đôi rồng mây chạm tròn bằng đá tại Đền Voi Phục,HeritageObject,,Đôi rồng mây đá,doi_rong_may_cham_tron_bang_da_tai_den_voi_phuc,,,,approved
ARCH_000196,Đền chính Đền Voi Phục,Architecture,,,den_chinh_den_voi_phuc,,,,approved
ARCH_000197,Tiền tế năm gian Đền Voi Phục,Architecture,,,tien_te_nam_gian_den_voi_phuc,,,,approved
ARCH_000198,Trung đường Đền Voi Phục,Architecture,,,trung_duong_den_voi_phuc,,,,approved
ARCH_000199,Hậu cung năm gian Đền Voi Phục,Architecture,,,hau_cung_nam_gian_den_voi_phuc,,,,approved
HOBJ_000076,Ngai lớn chạm rồng và hoa lá tại Đền Voi Phục,HeritageObject,,,ngai_lon_cham_rong_va_hoa_la_tai_den_voi_phuc,,,,approved
HOBJ_000077,Tượng hai vị tùy tướng quỳ chầu tại Đền Voi Phục,HeritageObject,,,tuong_hai_vi_tuy_tuong_quy_chau_tai_den_voi_phuc,,,,approved
HOBJ_000078,Tượng Đức Linh Lang Đại Vương tại hậu cung Đền Voi Phục,HeritageObject,,Pho tượng Linh Lang Đại Vương,tuong_duc_linh_lang_dai_vuong_tai_hau_cung_den_voi_phuc,,,,approved
HOBJ_000079,Hòn đá có vết lõm tại hậu cung Đền Voi Phục,HeritageObject,,Hòn đá tương truyền là gối của thần Linh Lang,hon_da_co_vet_lom_tai_hau_cung_den_voi_phuc,,,,approved
HOBJ_000080,Tượng hai vị phụ tá đứng chầu tại Đền Voi Phục,HeritageObject,,,tuong_hai_vi_phu_ta_dung_chau_tai_den_voi_phuc,,,,approved
HOBJ_000081,Nhóm đồ thờ sơn son thếp vàng tại Đền Voi Phục,HeritageObject,,"Hoành phi, câu đối, nhang án, long ngai, cửa võng bát bửu và đồ tế khí",nhom_do_tho_son_son_thep_vang_tai_den_voi_phuc,,,,approved
PERSON_000052,Linh Lang Đại Vương,Person,,Đức Thánh Linh Lang|Thần Linh Lang|Linh Lang Đại vương thượng đẳng phúc thần,linh_lang_dai_vuong,,,,approved
TIME_000098,Năm Chương Thánh Gia Khánh thứ 7 (1065),Time,,Năm 1065|1065,nam_chuong_thanh_gia_khanh_thu_7_1065,,,,approved
TIME_000099,Ngày 10 tháng Hai âm lịch hằng năm,Time,,Mùng 10 tháng 2 âm lịch|Ngày 10/2 âm lịch,ngay_10_thang_hai_am_lich_hang_nam,,,,approved
EVENT_000046,Lập Đền Voi Phục năm 1065,Event,,Khởi dựng Đền Voi Phục năm 1065,lap_den_voi_phuc_nam_1065,,,,approved
EVENT_000047,Lễ hội tưởng niệm Ngày hóa Đức Thánh Linh Lang Đại Vương,Event,,Lễ hội Đền Voi Phục|Lễ hội Ngày hóa Đức Thánh Linh Lang,le_hoi_tuong_niem_ngay_hoa_duc_thanh_linh_lang_dai_vuong,,,,approved
ACTIVITY_000026,Rước kiệu tại lễ hội Đền Voi Phục,Activity,,Rước Đức Thánh Linh Lang,ruoc_kieu_tai_le_hoi_den_voi_phuc,,,,approved
ACTIVITY_000027,Trò chơi dân gian tại lễ hội Đền Voi Phục,Activity,,,tro_choi_dan_gian_tai_le_hoi_den_voi_phuc,,,,approved
ACTIVITY_000028,Hát quan họ tại lễ hội Đền Voi Phục,Activity,,,hat_quan_ho_tai_le_hoi_den_voi_phuc,,,,approved
ACTIVITY_000029,Ca múa nhạc chào mừng tại lễ hội Đền Voi Phục,Activity,,,ca_mua_nhac_chao_mung_tai_le_hoi_den_voi_phuc,,,,approved
ASTYLE_000011,Bố cục chữ Công,ArchitecturalStyle,,Kiến trúc chữ Công,bo_cuc_chu_cong,,,,approved
ASTYLE_000012,Kết cấu vì chồng rường,ArchitecturalStyle,,Vì chồng rường,ket_cau_vi_chong_ruong,,,,approved
PLACE_000025,Đền Kim Liên,Place,,Đình Kim Liên|Đền Cao Sơn|Cao Sơn Đại Vương thần từ|Trấn Nam Thăng Long,den_kim_lien,,,,approved
ADDRESS_000024,"Số 148 phố Kim Hoa, phường Văn Miếu - Quốc Tử Giám, thành phố Hà Nội",Address,,"148 Kim Hoa, phường Văn Miếu - Quốc Tử Giám, Hà Nội|148 phố Kim Hoa, phường Phương Liên, quận Đống Đa, Hà Nội",so_148_pho_kim_hoa_phuong_van_mieu_quoc_tu_giam_thanh_pho_ha_noi,,,,approved
LOCATION_000027,Phía Nam kinh thành Thăng Long,Location,,Trấn Nam thành Thăng Long|Nam trấn Thăng Long,phia_nam_kinh_thanh_thang_long,,,,approved
LOCATION_000028,Gò đất cao phía Đông đầm Kim Liên,Location,,Gò đất xây Đền Kim Liên,go_dat_cao_phia_dong_dam_kim_lien,,,,approved
ARCH_000200,Nghi môn Ngoại Đền Kim Liên,Architecture,,,nghi_mon_ngoai_den_kim_lien,,,,approved
ARCH_000201,Hai dãy Tả vu - Hữu vu Đền Kim Liên,Architecture,,Tả vu và Hữu vu Đền Kim Liên,hai_day_ta_vu_huu_vu_den_kim_lien,,,,approved
ARCH_000202,Sân Đền Kim Liên,Architecture,,,san_den_kim_lien,,,,approved
ARCH_000203,Hồ bán nguyệt Đền Kim Liên,Architecture,,,ho_ban_nguyet_den_kim_lien,,,,approved
ARCH_000204,Giếng ngọc Đền Kim Liên,Architecture,,,gieng_ngoc_den_kim_lien,,,,approved
ARCH_000205,Nghi môn Nội Đền Kim Liên,Architecture,,,nghi_mon_noi_den_kim_lien,,,,approved
ARCH_000206,Đại bái Đền Kim Liên,Architecture,,Nhà Đại bái năm gian Đền Kim Liên,dai_bai_den_kim_lien,,,,approved
ARCH_000207,Hậu cung Đền Kim Liên,Architecture,,Cung cấm Đền Kim Liên|Hậu cung ba gian dọc,hau_cung_den_kim_lien,,,,approved
ARCH_000208,Nhà Mẫu Đền Kim Liên,Architecture,,,nha_mau_den_kim_lien,,,,approved
ARCH_000209,Khu bia thần tích Đền Kim Liên,Architecture,,,khu_bia_than_tich_den_kim_lien,,,,approved
ARCH_000210,Chín bậc gạch nối hai khu kiến trúc Đền Kim Liên,Architecture,,Chín bậc gạch lên khu kiến trúc cổ,chin_bac_gach_noi_hai_khu_kien_truc_den_kim_lien,,,,approved
VALUE_000063,9 bậc gạch,Value,,,9_bac_gach,9,bậc,step_count,approved
HOBJ_000082,Bia Cao Sơn Đại Vương thần từ bi minh tịnh tự,HeritageObject,,Bia thần tích Cao Sơn Đại Vương|Bia đá Đền Kim Liên năm 1510,bia_cao_son_dai_vuong_than_tu_bi_minh_tinh_tu,,,,approved
HOBJ_000083,Hệ thống 33 đạo sắc phong tại Đền Kim Liên,HeritageObject,,33 sắc phong Đền Kim Liên|Bộ sưu tập sắc phong thần Cao Sơn,he_thong_33_dao_sac_phong_tai_den_kim_lien,,,,approved
PERSON_000053,Cao Sơn Đại Vương,Person,,Thần Cao Sơn|Đức thần Cao Sơn,cao_son_dai_vuong,,,,approved
PERSON_000054,Lê Tương Dực,Person,,Vua Lê Tương Dực,le_tuong_duc,,,,approved
PERSON_000055,Lê Tung,Person,,Sử thần Lê Tung,le_tung,,,,approved
PERSON_000056,Thủy Tinh công chúa,Person,,Thủy Tinh phu nhân|Tôn nữ Đông Hồ Trưng Vương,thuy_tinh_cong_chua,,,,approved
PERSON_000057,Huệ Minh phu nhân,Person,,Huệ Minh hựu dưu phu nhân,hue_minh_phu_nhan,,,,approved
TIME_000100,Năm 1509,Time,,1509,nam_1509,,,,approved
TIME_000101,"Năm Canh Ngọ, Hồng Thuận thứ 3 (1510)",Time,,Năm 1510|Hồng Thuận 3,nam_canh_ngo_hong_thuan_thu_3_1510,,,,approved
TIME_000102,Giai đoạn 2008-2010,Time,,Từ năm 2008 đến năm 2010|2008–2010,giai_doan_2008_2010,,,,approved
TIME_000103,Ngày 16 tháng Ba âm lịch hằng năm,Time,,16/3 âm lịch|Ngày sinh Đức thần Cao Sơn,ngay_16_thang_ba_am_lich_hang_nam,,,,approved
TIME_000104,Ngày 12 tháng Tám âm lịch hằng năm,Time,,12/8 âm lịch|Ngày hóa Đức thần Cao Sơn,ngay_12_thang_tam_am_lich_hang_nam,,,,approved
EVENT_000048,Xây dựng lại Đền Kim Liên năm 1509,Event,,Tôn tạo Đền Kim Liên dưới thời Lê Tương Dực,xay_dung_lai_den_kim_lien_nam_1509,,,,approved
EVENT_000049,Soạn bia Cao Sơn Đại Vương năm 1510,Event,,Sự kiện soạn bia Đền Kim Liên năm Hồng Thuận thứ 3,soan_bia_cao_son_dai_vuong_nam_1510,,,,approved
EVENT_000050,Tu bổ Đền Kim Liên giai đoạn 2008-2010,Event,,Tôn tạo Đền Kim Liên dịp 1000 năm Thăng Long - Hà Nội,tu_bo_den_kim_lien_giai_doan_2008_2010,,,,approved
EVENT_000051,Lễ hội truyền thống Đền Kim Liên,Event,,Lễ hội ngày sinh Đức thần Cao Sơn,le_hoi_truyen_thong_den_kim_lien,,,,approved
EVENT_000052,Lễ tế ngày hóa Đức thần Cao Sơn tại Đền Kim Liên,Event,,,le_te_ngay_hoa_duc_than_cao_son_tai_den_kim_lien,,,,approved
ACTIVITY_000030,Rước kiệu tại lễ hội Đền Kim Liên,Activity,,,ruoc_kieu_tai_le_hoi_den_kim_lien,,,,approved
ACTIVITY_000031,Tế lễ tại Đền Kim Liên,Activity,,Nghi lễ tế thần Cao Sơn,te_le_tai_den_kim_lien,,,,approved
ACTIVITY_000032,Dâng hương tưởng niệm Đức thần Cao Sơn,Activity,,,dang_huong_tuong_niem_duc_than_cao_son,,,,approved
ROLE_000004,Trung tâm sinh hoạt cộng đồng của làng Kim Liên,Role,,,trung_tam_sinh_hoat_cong_dong_cua_lang_kim_lien,,,,approved
PLACE_000026,Đền Hai Bà Trưng (Đồng Nhân),Place,,Đền Hai Bà Trưng|Đền Đồng Nhân|Đền thờ Hai Bà Trưng tại Hương Viên,den_hai_ba_trung_dong_nhan,,,,approved
ADDRESS_000025,"Số 12 phố Hương Viên, phường Hai Bà Trưng, thành phố Hà Nội",Address,,"12 Hương Viên, phường Hai Bà Trưng, Hà Nội|12 phố Hương Viên, phường Đồng Nhân, quận Hai Bà Trưng, Hà Nội",so_12_pho_huong_vien_phuong_hai_ba_trung_thanh_pho_ha_noi,,,,approved
ADMIN_000010,Phường Hai Bà Trưng,AdministrativeArea,,,phuong_hai_ba_trung,,,,approved
LOCATION_000029,Thôn Hương Viên xưa,Location,,Hương Viên|Khu Hương Viên,thon_huong_vien_xua,,,,approved
ARCH_000211,Nghi môn bốn trụ Đền Hai Bà Trưng,Architecture,,,nghi_mon_bon_tru_den_hai_ba_trung,,,,approved
ARCH_000212,Tiền tế bảy gian Đền Hai Bà Trưng,Architecture,,Nhà tiền tế 7 gian Đền Đồng Nhân,tien_te_bay_gian_den_hai_ba_trung,,,,approved
ARCH_000213,Tòa thiêu hương Đền Hai Bà Trưng,Architecture,,,toa_thieu_huong_den_hai_ba_trung,,,,approved
ARCH_000214,Hậu cung Đền Hai Bà Trưng,Architecture,,,hau_cung_den_hai_ba_trung,,,,approved
HOBJ_000084,Đôi tượng voi gỗ sơn đen tại Đền Hai Bà Trưng,HeritageObject,,Hai tượng voi gỗ gắn ngà thật,doi_tuong_voi_go_son_den_tai_den_hai_ba_trung,,,,approved
HOBJ_000085,Tượng Trưng Trắc và Trưng Nhị tại hậu cung,HeritageObject,,Hai pho tượng Hai Bà Trưng,tuong_trung_trac_va_trung_nhi_tai_hau_cung,,,,approved
HOBJ_000086,Nhóm tượng các nữ tướng của Hai Bà Trưng,HeritageObject,,Tượng các nữ tướng khởi nghĩa Hai Bà Trưng,nhom_tuong_cac_nu_tuong_cua_hai_ba_trung,,,,approved
HOBJ_000087,Bia Trưng Vương sự tích bi ký,HeritageObject,,Bia đá Đền Đồng Nhân năm 1840,bia_trung_vuong_su_tich_bi_ky,,,,approved
PERSON_000058,Trưng Trắc,Person,,Trưng Vương|Bà Trưng Trắc,trung_trac,,,,approved
PERSON_000059,Trưng Nhị,Person,,Bà Trưng Nhị,trung_nhi,,,,approved
PERSON_000060,Lý Anh Tông,Person,,Vua Lý Anh Tông,ly_anh_tong,,,,approved
TIME_000105,Năm Đại Định thứ 3 (1142),Time,,Năm 1142|1142,nam_dai_dinh_thu_3_1142,,,,approved
TIME_000106,Năm Gia Long thứ 18 (1819),Time,,Năm 1819|1819,nam_gia_long_thu_18_1819,,,,approved
TIME_000107,Năm Minh Mệnh thứ 21 (1840),Time,,Năm 1840|1840,nam_minh_menh_thu_21_1840,,,,approved
TIME_000108,Ngày 31 tháng 12 năm 2019,Time,,31/12/2019|2019-12-31,ngay_31_thang_12_nam_2019,,,,approved
TIME_000109,Từ ngày 4 đến ngày 7 tháng Hai âm lịch hằng năm,Time,,Mùng 4-7 tháng 2 âm lịch|Chính hội ngày 5-6 tháng Hai âm lịch,tu_ngay_4_den_ngay_7_thang_hai_am_lich_hang_nam,,,,approved
EVENT_000053,Lập Đền Hai Bà Trưng tại bãi Đồng Nhân năm 1142,Event,,,lap_den_hai_ba_trung_tai_bai_dong_nhan_nam_1142,,,,approved
EVENT_000054,Di dời Đền Hai Bà Trưng tới Hương Viên năm 1819,Event,,,di_doi_den_hai_ba_trung_toi_huong_vien_nam_1819,,,,approved
EVENT_000055,Soạn bia Trưng Vương sự tích bi ký năm 1840,Event,,,soan_bia_trung_vuong_su_tich_bi_ky_nam_1840,,,,approved
EVENT_000056,Lễ hội truyền thống Đền Hai Bà Trưng tại Đồng Nhân,Event,,Hội Đền Đồng Nhân|Lễ hội Hai Bà Trưng tại Hương Viên,le_hoi_truyen_thong_den_hai_ba_trung_tai_dong_nhan,,,,approved
ACTIVITY_000033,Lễ rước nước Đền Hai Bà Trưng,Activity,,Rước nước từ sông Hồng về Đền Đồng Nhân,le_ruoc_nuoc_den_hai_ba_trung,,,,approved
ACTIVITY_000034,Lễ Mộc dục tượng Hai Bà Trưng,Activity,,Lễ tắm tượng Hai Bà,le_moc_duc_tuong_hai_ba_trung,,,,approved
ACTIVITY_000035,Biểu diễn tái hiện Hai Bà Trưng cưỡi voi đánh giặc,Activity,,,bieu_dien_tai_hien_hai_ba_trung_cuoi_voi_danh_giac,,,,approved
ACTIVITY_000036,Trò chơi dân gian tại lễ hội Đền Hai Bà Trưng,Activity,,"Đấu vật, múa roi và múa sư tử",tro_choi_dan_gian_tai_le_hoi_den_hai_ba_trung,,,,approved
ASTYLE_000013,Kiến trúc nội Công ngoại Quốc,ArchitecturalStyle,,Nội công ngoại quốc,kien_truc_noi_cong_ngoai_quoc,,,,approved
VALUE_000064,4.000 m²,Value,,,4_000_m,4000,m²,area,approved
PLACE_000027,Chùa Thầy,Place,,Chùa Sài|Chùa Cả|Thiên Phúc tự|Thiên Phúc Tự,chua_thay,,,,approved
ADDRESS_000026,"Thôn Thụy Khuê, xã Quốc Oai, thành phố Hà Nội",Address,,"Thụy Khuê, Quốc Oai, Hà Nội",thon_thuy_khue_xa_quoc_oai_thanh_pho_ha_noi,,,,approved
ADMIN_000011,Xã Quốc Oai,AdministrativeArea,,,xa_quoc_oai,,,,approved
LOCATION_000030,Núi Sài Sơn,Location,,Núi Thầy|Núi Phật Tích,nui_sai_son,,,,approved
LOCATION_000031,Hồ Long Trì,Location,,Hồ Long Chiểu,ho_long_tri,,,,approved
CATEGORY_000006,Cơ sở tôn giáo,TourismCategory,,Chùa Phật giáo,co_so_ton_giao,,,,approved
CATEGORY_000007,Danh lam thắng cảnh,TourismCategory,,,danh_lam_thang_canh,,,,approved
ARCH_000215,Thủy đình Chùa Thầy,Architecture,,Nhà thủy đình trên hồ Long Trì,thuy_dinh_chua_thay,,,,approved
ARCH_000216,Cầu Nhật Tiên,Architecture,,Nhật Tiên kiều,cau_nhat_tien,,,,approved
ARCH_000217,Cầu Nguyệt Tiên,Architecture,,Nguyệt Tiên kiều,cau_nguyet_tien,,,,approved
ARCH_000218,Đền Tam Phủ trên hồ Long Trì,Architecture,,Đền Tam Phủ Chùa Thầy,den_tam_phu_tren_ho_long_tri,,,,approved
ARCH_000219,Tiền Đường Chùa Thầy,Architecture,,Chùa Hạ|Nhà tiền tế,tien_duong_chua_thay,,,,approved
ARCH_000220,Chánh Điện Chùa Thầy,Architecture,,Điện Phật|Chùa Trung,chanh_dien_chua_thay,,,,approved
ARCH_000221,Điện Thánh Chùa Thầy,Architecture,,Chùa Thượng|Nhà Thánh|Đại hùng Bảo điện,dien_thanh_chua_thay,,,,approved
ARCH_000222,Hai dãy hành lang Chùa Thầy,Architecture,,,hai_day_hanh_lang_chua_thay,,,,approved
ARCH_000223,Gác chuông và gác trống Chùa Thầy,Architecture,,,gac_chuong_va_gac_trong_chua_thay,,,,approved
ARCH_000224,Chùa Cao,Architecture,,Đỉnh Sơn Tự|Hiển Thụy Am,chua_cao,,,,approved
PLACE_000028,Hang Cắc Cớ,Place,,Thần Quang động,hang_cac_co,,,,approved
HOBJ_000088,Bộ 36 pho tượng cổ Chùa Thầy,HeritageObject,,36 pho tượng cổ từ thời Lý đến thời Nguyễn,bo_36_pho_tuong_co_chua_thay,,,,approved
HOBJ_000089,Bộ 7 bia đá Chùa Thầy,HeritageObject,,Bảy tấm bia đá Chùa Thầy,bo_7_bia_da_chua_thay,,,,approved
HOBJ_000090,Bộ 26 đạo sắc phong Chùa Thầy,HeritageObject,,26 sắc phong từ thế kỷ XVII đến thế kỷ XX,bo_26_dao_sac_phong_chua_thay,,,,approved
HOBJ_000091,Lưng ngai gỗ thời Trần tại Chùa Thầy,HeritageObject,,,lung_ngai_go_thoi_tran_tai_chua_thay,,,,approved
PERSON_000061,Thiền sư Từ Đạo Hạnh,Person,,Đức Thánh Từ Đạo Hạnh,thien_su_tu_dao_hanh,,,,approved
PERSON_000062,Lý Thần Tông,Person,,Vua Lý Thần Tông,ly_than_tong,,,,approved
PERSON_000063,Phùng Khắc Khoan,Person,,Trạng Bùng,phung_khac_khoan,,,,approved
TIME_000110,Thời vua Lý Nhân Tông (1072–1127),Time,,1072–1127,thoi_vua_ly_nhan_tong_1072_1127,,,,approved
TIME_000111,Năm 1602,Time,,1602,nam_1602,,,,approved
TIME_000112,Ngày 31 tháng 12 năm 2014,Time,,31/12/2014|2014-12-31,ngay_31_thang_12_nam_2014,,,,approved
TIME_000113,Từ mùng 3 đến mùng 7 tháng Ba âm lịch hằng năm,Time,,Mùng 3–7 tháng 3 âm lịch,tu_mung_3_den_mung_7_thang_ba_am_lich_hang_nam,,,,approved
EVENT_000057,Lễ hội Chùa Thầy,Event,,Hội Chùa Thầy,le_hoi_chua_thay,,,,approved
ACTIVITY_000037,Biểu diễn múa rối nước,Activity,,Múa rối nước tại thủy đình,bieu_dien_mua_roi_nuoc,,,,approved
ACTIVITY_000038,Thực hành nghi lễ Phật giáo,Activity,,"Lễ tắm tượng, cúng Phật và chạy đàn",thuc_hanh_nghi_le_phat_giao,,,,approved
ASTYLE_000014,Kiến trúc tiền Phật hậu Thánh,ArchitecturalStyle,,,kien_truc_tien_phat_hau_thanh,,,,approved
ORG_000013,Ủy ban nhân dân huyện Quốc Oai (trước tháng 7/2025),Organization,,UBND huyện Quốc Oai,uy_ban_nhan_dan_huyen_quoc_oai_truoc_thang_7_2025,,,,approved
PLACE_000029,Chùa Tây Phương,Place,,Sùng Phúc tự|Sùng Phúc Tự|Chùa Tây,chua_tay_phuong,,,,approved
ADDRESS_000027,"Thôn Yên, xã Tây Phương, thành phố Hà Nội",Address,,"Thôn Yên, Tây Phương, Hà Nội",thon_yen_xa_tay_phuong_thanh_pho_ha_noi,,,,approved
ADMIN_000012,Xã Tây Phương,AdministrativeArea,,,xa_tay_phuong,,,,approved
LOCATION_000032,Núi Câu Lậu,Location,,Núi Câu Lâu|Núi Tây Phương,nui_cau_lau,,,,approved
CATEGORY_000008,Di tích kiến trúc nghệ thuật,TourismCategory,,Di tích lịch sử - kiến trúc nghệ thuật,di_tich_kien_truc_nghe_thuat,,,,approved
ARCH_000225,Tam quan hạ Chùa Tây Phương,Architecture,,,tam_quan_ha_chua_tay_phuong,,,,approved
ARCH_000226,Tam quan thượng Chùa Tây Phương,Architecture,,,tam_quan_thuong_chua_tay_phuong,,,,approved
